,date,team,goals,xg,pass_success_rate,possession,tot_duels_win_rate,sobotr,cornwsr,fkwsr,pen_conversion_rate,acc_cross_rate,succ_for_passes_rate,succ_back_passes_rate,succ_lat_passes_rate,succ_long_passes_rate,succ_fin_third_passes_rate,succ_prog_passes_rate,succ_smart_passes_rate,succ_throw_ins_rate,mean_shot_dist,mean_pass_len,ppda,passes_per_minute,goal_conversion_rate,touches_in_box_per_minute,recoveries_per_minute,shots_on_target_rate
688,10/21/23, Michigan State Spartans,2,2.13,68.84,37.97,50.56,25.0,0.0,60.0,100,0.0,57.26,85.29,77.14,46.55,50.0,56.92,0.0,81.82,22.14,19.69,8.35,2.5090909090909093,0.15384615384615385,0.06363636363636363,0.9363636363636364,0.38461538461538464
689,10/15/23, Michigan State Spartans,2,2.63,77.61,62.22,45.43,40.0,42.86,0.0,0,38.89,65.92,87.04,88.1,58.06,75.38,76.4,100.0,80.49,18.49,19.9,5.92,4.070796460176991,0.08695652173913043,0.26548672566371684,1.247787610619469,0.30434782608695654
690,10/11/23, Michigan State Spartans,0,0.85,74.78,38.99,45.54,0.0,50.0,0.0,0,23.08,60.63,88.89,87.7,46.55,55.56,66.67,50.0,87.5,16.68,22.01,16.0,3.404040404040404,0.0,0.13131313131313133,0.9393939393939394,0.25
691,10/7/23, Michigan State Spartans,3,1.17,68.44,34.94,46.9,100.0,0.0,0.0,100,25.0,55.36,82.5,84.06,46.3,54.39,54.93,0.0,76.67,19.21,21.38,9.74,2.5784313725490198,0.5,0.058823529411764705,0.7843137254901961,0.8333333333333334
692,10/1/23, Michigan State Spartans,0,0.33,77.43,41.22,49.3,0.0,20.0,0.0,0,18.18,70.39,92.86,83.78,57.14,71.43,67.05,50.0,84.0,15.48,19.7,17.25,4.010526315789473,0.0,0.11578947368421053,0.8947368421052632,0.0
693,9/27/23, Michigan State Spartans,2,3.03,80.46,54.71,50.22,71.43,55.56,0.0,0,16.67,71.35,94.59,88.44,53.7,64.06,77.01,40.0,87.88,14.52,20.39,8.05,4.747747747747748,0.1111111111111111,0.2072072072072072,1.063063063063063,0.5555555555555556
694,9/22/23, Michigan State Spartans,2,2.01,73.19,40.87,50.65,16.67,33.33,80.0,100,25.0,63.7,87.5,81.82,53.7,62.86,64.86,0.0,78.26,17.91,19.04,9.7,3.2549019607843137,0.15384615384615385,0.16666666666666666,1.0490196078431373,0.3076923076923077
695,9/17/23, Michigan State Spartans,1,1.16,79.89,46.68,50.66,75.0,0.0,20.0,0,0.0,75.19,88.37,85.4,58.14,63.64,75.0,0.0,82.76,18.44,19.98,10.15,3.68,0.1111111111111111,0.13,0.87,0.4444444444444444
696,9/13/23, Michigan State Spartans,1,0.22,71.62,43.83,45.32,50.0,0.0,33.33,0,12.5,61.07,87.1,78.1,48.48,62.75,62.5,0.0,60.71,18.71,19.71,9.61,3.8947368421052633,0.16666666666666666,0.09473684210526316,1.1157894736842104,0.3333333333333333
697,9/8/23, Michigan State Spartans,1,1.8,77.32,36.97,41.36,0.0,50.0,28.57,100,11.11,66.67,87.5,86.05,51.22,70.91,73.68,0.0,68.42,18.34,18.86,9.51,3.766990291262136,0.07142857142857142,0.13592233009708737,1.0,0.2857142857142857
698,9/4/23, Michigan State Spartans,1,1.88,81.34,45.63,51.2,14.29,36.36,40.0,0,43.75,76.12,92.31,84.13,52.27,75.47,72.0,0.0,100.0,16.92,19.6,12.31,3.234234234234234,0.047619047619047616,0.25225225225225223,0.7657657657657657,0.19047619047619047
699,9/2/23, Michigan State Spartans,2,1.09,77.04,55.1,44.54,0.0,33.33,0.0,0,10.0,58.68,94.23,89.01,31.58,53.85,71.64,0.0,74.07,16.97,21.27,7.19,4.670103092783505,0.2222222222222222,0.12371134020618557,0.865979381443299,0.3333333333333333
700,8/28/23, Michigan State Spartans,3,2.69,84.06,53.19,51.1,71.43,33.33,0.0,0,14.29,70.24,97.01,90.91,59.76,70.37,69.23,0.0,92.86,16.67,21.44,12.4,4.83,0.2,0.19,0.9,0.6
701,11/4/22, UCLA Bruins,2,1.08,81.94,56.56,54.04,0.0,0.0,0.0,0,35.71,68.46,91.23,89.2,60.71,66.07,65.33,20.0,89.66,14.69,19.86,6.79,4.514563106796117,0.5,0.1262135922330097,0.8058252427184466,0.75
702,10/29/22, UCLA Bruins,1,0.14,81.45,53.8,45.68,100.0,40.0,0.0,0,30.77,67.52,94.05,88.36,49.06,61.02,63.01,0.0,95.24,19.68,18.61,6.86,5.069306930693069,0.3333333333333333,0.12871287128712872,0.8811881188118812,0.3333333333333333
703,10/24/22, UCLA Bruins,0,1.06,82.56,67.3,53.15,100.0,33.33,0.0,0,55.56,70.72,93.15,89.5,58.14,54.69,64.56,100.0,88.24,13.69,19.39,5.68,5.0588235294117645,0.0,0.10784313725490197,0.7647058823529411,0.2
704,10/21/22, UCLA Bruins,1,1.2,88.41,65.83,48.98,33.33,50.0,50.0,0,29.41,78.05,96.55,94.31,55.56,78.1,78.31,33.33,89.66,17.06,19.34,5.72,7.206185567010309,0.08333333333333333,0.24742268041237114,0.8247422680412371,0.25
705,10/15/22, UCLA Bruins,2,0.87,85.09,55.09,45.99,0.0,25.0,33.33,0,23.08,74.84,96.15,90.91,61.82,71.43,69.88,33.33,100.0,13.32,21.25,14.94,4.669642857142857,0.4,0.0625,0.7410714285714286,0.2
706,10/8/22, UCLA Bruins,2,2.33,81.39,58.95,46.69,40.0,0.0,50.0,100,20.0,69.93,91.49,91.13,66.67,69.77,70.89,50.0,96.55,17.07,20.77,7.5,4.091743119266055,0.14285714285714285,0.22018348623853212,0.8256880733944955,0.35714285714285715
707,10/3/22, UCLA Bruins,0,1.67,82.57,51.82,47.5,100.0,33.33,0.0,0,25.0,74.44,92.68,89.47,58.93,76.74,60.26,50.0,91.67,11.36,21.68,6.2,4.009708737864078,0.0,0.21359223300970873,0.6893203883495146,0.3333333333333333
708,9/30/22, UCLA Bruins,0,0.18,82.05,50.24,59.4,0.0,0.0,0.0,0,23.53,74.86,92.06,86.53,63.64,68.42,73.17,0.0,100.0,19.59,21.22,9.47,4.79,0.0,0.1,0.84,0.0
709,9/25/22, UCLA Bruins,1,1.5,85.71,59.07,45.27,80.0,33.33,0.0,0,37.5,74.19,98.98,91.52,40.0,63.33,63.41,25.0,96.88,18.0,19.72,8.68,5.989690721649485,0.08333333333333333,0.16494845360824742,0.979381443298969,0.5
710,9/19/22, UCLA Bruins,2,1.97,87.67,65.36,44.65,40.0,33.33,0.0,0,19.23,83.33,96.88,90.7,55.26,80.0,77.42,100.0,96.55,15.01,19.38,7.34,6.65,0.15384615384615385,0.21,0.79,0.5384615384615384
711,9/16/22, UCLA Bruins,0,0.01,74.63,41.11,44.05,0.0,0.0,0.0,0,25.0,62.75,88.68,85.42,43.1,63.16,53.66,0.0,84.62,25.83,20.69,12.57,3.39,0.0,0.06,1.01,0.0
712,9/11/22, UCLA Bruins,0,0.5,84.46,58.98,50.4,0.0,75.0,0.0,0,25.0,73.62,91.36,89.18,62.96,72.55,68.42,0.0,100.0,17.1,20.25,7.54,4.735849056603773,0.0,0.16037735849056603,0.7547169811320755,0.2857142857142857
713,9/6/22, UCLA Bruins,2,2.94,87.41,64.12,51.79,0.0,50.0,0.0,0,28.57,78.52,93.33,90.0,54.55,66.67,77.5,50.0,93.75,15.21,20.42,6.89,5.25,0.15384615384615385,0.22321428571428573,0.7142857142857143,0.5384615384615384
714,9/3/22, UCLA Bruins,5,2.16,87.59,61.57,55.87,0.0,66.67,0.0,0,40.74,78.53,96.05,91.79,65.08,83.93,72.34,0.0,84.0,12.07,21.31,9.86,5.9393939393939394,0.5555555555555556,0.23232323232323232,0.7272727272727273,0.5555555555555556
715,8/29/22, UCLA Bruins,1,2.09,88.1,62.09,50.97,33.33,0.0,0.0,0,40.0,78.11,88.24,94.63,60.0,70.0,75.0,28.57,95.83,17.24,19.53,6.77,5.78494623655914,0.1111111111111111,0.17204301075268819,0.8817204301075269,0.5555555555555556
716,8/26/22, UCLA Bruins,1,1.48,86.39,58.47,53.11,20.0,50.0,0.0,0,42.86,74.86,94.9,92.25,54.76,80.0,81.82,0.0,95.24,17.95,19.54,9.31,6.354166666666667,0.06666666666666667,0.25,0.7708333333333334,0.26666666666666666
717,11/4/23, Wisconsin Badgers,1,0.87,72.27,50.57,45.6,33.33,0.0,28.57,0,33.33,68.94,80.65,74.7,57.5,67.8,74.39,0.0,92.11,21.24,18.15,6.87,3.6407766990291264,0.09090909090909091,0.1262135922330097,1.058252427184466,0.36363636363636365
718,10/29/23, Wisconsin Badgers,1,0.75,67.65,45.54,45.51,0.0,66.67,0.0,0,29.41,52.3,87.69,82.88,37.25,55.93,53.06,0.0,72.73,18.32,20.76,15.76,4.21875,0.125,0.125,1.0833333333333333,0.375
719,10/25/23, Wisconsin Badgers,2,1.24,85.79,72.22,50.98,44.44,20.0,0.0,0,21.21,84.02,93.55,88.67,48.65,82.69,80.91,0.0,85.37,19.84,20.25,7.2,5.77,0.125,0.19,1.01,0.375
720,10/21/23, Wisconsin Badgers,1,0.77,69.68,29.54,48.24,0.0,0.0,0.0,0,25.0,53.26,82.5,83.33,51.28,55.88,56.82,0.0,68.42,15.4,18.38,13.18,2.3020833333333335,0.16666666666666666,0.08333333333333333,1.0,0.3333333333333333
721,10/14/23, Wisconsin Badgers,1,1.91,84.11,52.12,51.81,0.0,0.0,50.0,0,25.0,81.82,95.83,81.44,60.0,76.92,75.32,0.0,93.75,16.93,18.84,8.56,4.411214953271028,0.07142857142857142,0.2336448598130841,0.8411214953271028,0.21428571428571427
722,10/10/23, Wisconsin Badgers,1,1.09,87.25,65.59,49.5,0.0,14.29,0.0,0,17.65,83.03,92.59,88.93,55.56,82.72,85.0,50.0,80.0,19.25,18.87,5.06,5.802083333333333,0.08333333333333333,0.2604166666666667,1.0416666666666667,0.3333333333333333
723,10/7/23, Wisconsin Badgers,1,2.57,83.42,65.06,50.78,66.67,37.5,40.0,0,36.0,69.95,96.94,87.56,59.26,61.84,79.75,100.0,80.0,13.33,19.22,5.13,5.5,0.07692307692307693,0.19607843137254902,0.9019607843137255,0.6153846153846154
724,10/1/23, Wisconsin Badgers,1,1.05,82.24,52.72,51.38,0.0,0.0,0.0,0,33.33,63.36,93.41,91.23,51.79,55.36,75.0,0.0,96.55,18.86,20.66,9.21,4.682242990654205,0.125,0.14018691588785046,1.0560747663551402,0.125
725,9/24/23, Wisconsin Badgers,1,0.56,69.72,52.99,47.81,0.0,25.0,50.0,0,15.38,54.7,83.93,80.95,40.98,51.35,58.21,0.0,70.0,21.33,20.6,9.97,3.202020202020202,0.125,0.050505050505050504,1.0303030303030303,0.25
726,9/19/23, Wisconsin Badgers,2,2.32,75.92,50.91,46.85,33.33,50.0,16.67,0,33.33,68.09,87.72,80.39,53.19,66.67,76.0,33.33,87.5,14.83,19.36,7.51,3.53,0.14285714285714285,0.19,0.99,0.5
727,9/16/23, Wisconsin Badgers,0,0.22,68.22,33.51,44.54,25.0,0.0,0.0,0,42.86,57.55,89.29,74.19,47.5,48.57,59.32,50.0,80.0,23.84,20.63,18.53,2.5376344086021505,0.0,0.0967741935483871,0.7956989247311828,0.16666666666666666
728,9/12/23, Wisconsin Badgers,1,0.98,78.94,56.26,46.85,25.0,27.27,60.0,0,19.35,69.08,94.74,83.98,57.58,78.21,73.47,25.0,96.67,18.72,21.18,7.9,4.563106796116505,0.08333333333333333,0.13592233009708737,0.9611650485436893,0.16666666666666666
729,9/9/23, Wisconsin Badgers,0,0.95,83.18,69.29,43.66,40.0,0.0,0.0,0,20.69,79.14,91.67,85.9,60.0,72.86,81.32,50.0,94.12,21.13,20.8,4.77,6.010752688172043,0.0,0.24731182795698925,1.0,0.23076923076923078
730,9/5/23, Wisconsin Badgers,0,1.33,79.7,55.65,49.13,0.0,20.0,30.0,0,45.83,77.46,90.38,82.83,56.41,75.0,87.34,0.0,86.21,17.94,21.8,5.71,2.9130434782608696,0.0,0.1391304347826087,0.9043478260869565,0.15384615384615385
731,9/1/23, Wisconsin Badgers,1,0.78,69.44,39.86,43.77,25.0,0.0,10.0,0,26.67,59.82,86.49,74.63,51.22,63.89,65.57,0.0,88.24,19.02,20.07,6.25,2.495049504950495,0.1,0.12871287128712872,1.0297029702970297,0.4
732,8/27/23, Wisconsin Badgers,2,2.01,79.41,57.1,47.46,33.33,50.0,25.0,0,22.22,71.43,94.29,79.71,58.33,56.45,79.69,50.0,81.63,15.88,22.58,5.42,3.9611650485436893,0.2,0.11650485436893204,0.7475728155339806,0.6
733,8/25/23, Wisconsin Badgers,1,2.16,78.95,54.61,47.74,0.0,50.0,0.0,0,25.93,75.32,91.78,79.17,58.97,68.67,74.42,0.0,90.91,17.48,20.39,5.31,3.9727272727272727,0.045454545454545456,0.3,0.9272727272727272,0.13636363636363635
734,11/7/21, Wisconsin Badgers,1,0.3,67.59,39.98,47.52,100.0,0.0,33.33,0,66.67,56.06,87.5,72.97,40.43,59.57,56.94,50.0,80.77,17.79,20.68,13.17,2.5217391304347827,0.25,0.05217391304347826,0.7478260869565218,0.75
735,10/31/21, Wisconsin Badgers,0,0.78,74.14,51.72,47.49,0.0,0.0,0.0,0,28.57,60.0,94.74,83.69,45.31,64.18,62.11,0.0,76.92,19.43,20.14,9.5,4.505154639175258,0.0,0.14432989690721648,1.0,0.0
736,10/24/21, Wisconsin Badgers,0,0.82,74.14,38.52,43.85,50.0,0.0,20.0,0,35.71,62.98,100.0,77.87,46.48,51.61,69.41,42.86,78.13,18.37,20.93,12.71,3.56140350877193,0.0,0.15789473684210525,1.0614035087719298,0.4444444444444444
737,10/20/21, Wisconsin Badgers,0,1.84,79.72,58.97,46.27,11.11,20.0,33.33,0,31.58,71.01,87.69,85.16,52.73,64.89,77.08,0.0,79.41,17.3,20.55,8.24,4.930693069306931,0.0,0.38613861386138615,1.0297029702970297,0.23809523809523808
738,10/16/21, Wisconsin Badgers,0,0.71,70.03,48.18,46.2,40.0,0.0,0.0,0,36.36,59.46,89.19,77.53,51.61,61.4,61.54,0.0,72.41,19.91,20.44,5.08,3.1649484536082473,0.0,0.15463917525773196,1.2577319587628866,0.4
739,10/13/21, Wisconsin Badgers,4,2.45,80.38,58.54,58.7,66.67,33.33,33.33,0,36.36,73.62,89.8,83.55,57.45,66.67,77.22,60.0,82.35,16.39,21.23,6.32,4.5,0.18181818181818182,0.2978723404255319,1.0957446808510638,0.4090909090909091
740,10/9/21, Wisconsin Badgers,2,1.7,73.44,33.25,52.96,20.0,25.0,75.0,0,50.0,60.16,87.23,82.24,45.61,42.86,69.62,50.0,91.3,17.3,21.69,20.26,2.9357798165137616,0.13333333333333333,0.1834862385321101,0.8440366972477065,0.3333333333333333
741,10/3/21, Wisconsin Badgers,1,2.53,74.32,38.53,52.11,100.0,25.0,0.0,0,45.45,60.33,91.43,86.87,45.83,44.44,74.63,50.0,83.33,14.59,22.08,18.0,2.780952380952381,0.07692307692307693,0.13333333333333333,1.0,0.6153846153846154
742,9/25/21, Wisconsin Badgers,2,1.1,72.76,32.5,45.54,50.0,25.0,20.0,0,55.56,66.37,84.62,76.0,49.09,56.41,62.71,50.0,82.14,19.61,20.14,8.76,2.57,0.25,0.09,1.05,0.5
743,9/22/21, Wisconsin Badgers,2,1.84,75.9,53.57,59.31,0.0,62.5,0.0,0,46.15,63.09,98.04,83.96,62.32,62.5,74.26,0.0,90.48,17.12,21.64,4.25,3.7216494845360826,0.13333333333333333,0.2268041237113402,1.1855670103092784,0.2
744,9/18/21, Wisconsin Badgers,1,1.08,75.48,47.9,48.78,33.33,50.0,0.0,0,21.43,57.05,98.18,84.66,45.0,52.05,71.74,0.0,82.14,19.78,21.52,6.14,4.0085470085470085,0.07142857142857142,0.1282051282051282,1.1196581196581197,0.2857142857142857
745,9/14/21, Wisconsin Badgers,1,1.52,76.46,40.2,51.81,0.0,0.0,25.0,0,37.5,65.22,93.33,82.26,54.39,56.0,63.22,0.0,82.86,19.2,20.47,10.92,3.176470588235294,0.058823529411764705,0.15126050420168066,1.0084033613445378,0.35294117647058826
746,9/11/21, Wisconsin Badgers,1,1.18,78.43,48.79,54.34,22.22,33.33,0.0,0,11.11,66.67,88.24,83.69,51.79,48.0,75.68,66.67,97.06,19.82,21.11,9.75,4.340425531914893,0.0625,0.22340425531914893,1.1382978723404256,0.3125
747,9/5/21, Wisconsin Badgers,0,1.55,83.17,60.97,54.89,33.33,25.0,0.0,0,35.0,71.69,89.04,90.48,68.09,64.52,80.0,33.33,94.59,17.12,21.2,9.7,5.559139784946237,0.0,0.23655913978494625,1.032258064516129,0.4
748,9/3/21, Wisconsin Badgers,0,1.9,77.71,54.44,48.61,33.33,11.11,0.0,0,41.67,66.84,88.52,85.71,51.28,62.69,61.02,83.33,92.59,19.41,21.36,9.41,4.225,0.0,0.19166666666666668,1.0,0.35714285714285715
749,8/30/21, Wisconsin Badgers,1,0.93,83.75,52.2,51.34,66.67,50.0,0.0,0,33.33,69.74,95.24,91.16,36.54,62.9,77.78,0.0,93.75,17.68,22.11,8.74,5.222222222222222,0.1,0.1919191919191919,0.8181818181818182,0.5
750,8/27/21, Wisconsin Badgers,1,0.95,69.01,44.53,49.49,25.0,16.67,50.0,0,20.0,59.28,92.68,76.04,48.57,42.86,68.92,66.67,83.33,18.95,22.07,6.71,2.9831932773109244,0.09090909090909091,0.13445378151260504,0.8823529411764706,0.45454545454545453
751,11/7/21, Michigan State Spartans,0,1.46,79.06,59.82,52.55,0.0,16.67,0.0,0,47.06,68.62,91.78,84.41,50.63,52.44,80.0,28.57,100.0,16.44,21.33,7.45,4.820754716981132,0.0,0.19811320754716982,1.1886792452830188,0.4166666666666667
752,10/31/21, Michigan State Spartans,1,0.73,77.3,60.16,48.61,0.0,50.0,0.0,0,25.0,66.24,93.15,80.7,43.55,64.29,65.91,100.0,91.89,20.94,20.93,6.75,4.623762376237623,0.14285714285714285,0.1485148514851485,0.9900990099009901,0.14285714285714285
753,10/23/21, Michigan State Spartans,1,1.09,74.82,47.98,50.0,0.0,0.0,0.0,0,30.77,63.98,84.72,83.94,40.0,56.67,56.0,50.0,83.33,17.54,20.02,8.74,3.4227642276422765,0.07692307692307693,0.16260162601626016,0.9512195121951219,0.23076923076923078
754,10/17/21, Michigan State Spartans,1,1.99,76.8,46.07,47.08,25.0,28.57,0.0,0,66.67,66.67,88.46,87.16,50.0,44.68,71.67,25.0,54.29,15.0,18.48,8.88,3.693877551020408,0.08333333333333333,0.15306122448979592,1.0918367346938775,0.3333333333333333
755,10/13/21, Michigan State Spartans,0,0.08,83.86,56.78,43.69,25.0,0.0,0.0,0,31.25,71.89,93.59,92.04,64.41,62.3,65.98,0.0,86.36,26.93,20.54,10.7,5.670212765957447,0.0,0.09574468085106383,1.2659574468085106,0.25
756,10/10/21, Michigan State Spartans,2,1.79,83.2,45.55,50.0,37.5,16.67,50.0,0,43.75,74.68,88.52,88.29,66.67,79.71,77.55,100.0,92.31,18.09,20.08,13.65,4.170940170940171,0.10526315789473684,0.23076923076923078,0.8888888888888888,0.2631578947368421
757,10/6/21, Michigan State Spartans,2,1.16,76.8,60.09,45.64,12.5,30.0,0.0,0,36.84,65.67,91.43,82.76,55.7,55.06,72.07,22.22,68.57,20.84,19.83,10.04,3.816793893129771,0.15384615384615385,0.1297709923664122,0.9923664122137404,0.23076923076923078
758,10/2/21, Michigan State Spartans,0,0.27,74.09,36.67,44.49,20.0,25.0,0.0,0,12.5,60.36,95.65,80.95,36.84,57.14,57.14,0.0,73.91,23.94,21.54,9.57,2.795918367346939,0.0,0.07142857142857142,0.8775510204081632,0.3333333333333333
759,9/26/21, Michigan State Spartans,0,1.99,82.89,51.53,53.03,33.33,80.0,200.0,0,38.1,72.04,96.63,87.5,41.82,67.11,82.86,0.0,87.5,17.9,20.89,13.08,5.21505376344086,0.0,0.1935483870967742,1.096774193548387,0.3888888888888889
760,9/22/21, Michigan State Spartans,1,2.02,84.83,57.2,50.43,0.0,33.33,50.0,0,50.0,76.54,92.94,88.46,60.38,80.0,80.23,50.0,89.29,15.9,18.09,9.61,5.445652173913044,0.05555555555555555,0.29347826086956524,0.9130434782608695,0.2222222222222222
761,9/18/21, Michigan State Spartans,1,1.39,81.24,52.1,43.9,16.67,25.0,33.33,0,25.0,71.5,86.73,88.76,48.48,74.39,76.47,66.67,88.24,21.11,20.39,14.08,4.555555555555555,0.0625,0.1452991452991453,1.0769230769230769,0.25
762,9/15/21, Michigan State Spartans,4,1.46,82.92,45.62,49.79,50.0,50.0,100.0,0,40.0,69.66,93.55,90.48,45.83,63.41,63.89,0.0,50.0,14.34,18.6,16.68,4.04,0.4444444444444444,0.13,0.95,0.5555555555555556
763,9/12/21, Michigan State Spartans,1,0.99,81.95,33.9,46.18,66.67,33.33,0.0,0,28.57,72.73,95.16,87.29,58.82,68.09,72.0,66.67,83.33,17.26,19.32,20.04,3.525252525252525,0.1111111111111111,0.12121212121212122,0.7878787878787878,0.4444444444444444
764,9/6/21, Michigan State Spartans,0,1.49,79.91,54.16,48.21,20.0,40.0,0.0,0,41.18,64.02,100.0,85.27,55.56,58.06,74.68,0.0,94.12,17.89,19.6,5.08,4.076190476190476,0.0,0.19047619047619047,1.1428571428571428,0.18181818181818182
765,9/4/21, Michigan State Spartans,3,2.18,82.55,52.75,49.46,27.27,28.57,33.33,0,20.0,70.83,100.0,85.96,58.46,69.33,79.78,40.0,95.45,18.75,17.88,7.23,4.7745098039215685,0.15789473684210525,0.22549019607843138,1.2941176470588236,0.21052631578947367
766,8/31/21, Michigan State Spartans,1,0.73,62.5,45.63,50.21,14.29,20.0,37.5,0,6.25,47.41,85.71,75.82,35.94,38.78,52.73,0.0,88.46,22.89,21.63,9.29,3.0588235294117645,0.1,0.09803921568627451,1.0588235294117647,0.2
767,8/27/21, Michigan State Spartans,2,1.2,85.39,51.66,50.61,50.0,33.33,0.0,0,40.0,71.02,91.14,95.31,59.18,60.32,70.89,40.0,91.67,18.99,18.67,6.86,4.990654205607477,0.16666666666666666,0.14953271028037382,1.0467289719626167,0.5
